,class,comment,full_class,subclass
43,2,Travel bans are modeled with immediate effect; imported cases would continue for 1-2 incubation periods.,2.1,1
44,2,The mask mandate's effect is linear; real-world adoption follows an S-curve over 3 weeks.,2.1,1
45,2,"Testing capacity increased on Day 30—case detection should rise gradually, not abruptly.",2.1,1
46,2,Antiviral stockpiling began on Day 15—mortality reductions would lag by 2 weeks.,2.1,1
47,2,The model assumes perfect policy adherence; fatigue would delay measures' full impact by 3+ weeks.,2.1,1
48,2,Curfew timing is off—nighttime mobility data shows 5-day delay in behavioral response.,2.1,1
49,2,Vaccine booster campaigns show immediate effect; immune response takes 10 days minimum.,2.1,1
50,2,"The 50% work-from-home policy should reduce peak cases by 30%, not the modeled 15%.",2.2,2
51,2,The curve underrepresents vaccine efficacy—hospitalizations should decline faster post-Day 60.,2.2,2
52,2,"Border testing reduced imported variants by 80%, but the graph shows only 20% suppression.",2.2,2
53,2,"The model overestimates contact tracing's impact—empirical data suggests 40% effectiveness, not 70%.",2.2,2
54,2,"Air filtration mandates in schools should cut pediatric cases by 25%, which is missing from the curve.",2.2,2
55,2,The graph shows full compliance with indoor dining bans; leakage would keep transmission 10-15% higher.,2.2,2
56,2,"Vaccine passports reduced mobility in unvaccinated groups by 50%, but cases didn't drop proportionally.",2.2,2
57,2,The model ignores that mask mandates reduce superspreading events disproportionately (non-linear effect).,2.2,2
58,2,"The 70% vaccination target was reached, but the curve doesn't show the expected herd immunity threshold.",2.2,2
59,2,Stadium closures averted 5K cases/month in prior waves—this isn't reflected in the current projection.,2.2,2
60,2,The curve doesn't reflect the new test-to-treat policy initiated last week.,2.3,3
61,2,No visible impact from the antiviral rollout—should reduce severe cases by Week 4.,2.3,3
62,2,The graph ignores the 30% increase in telework reported in mobility data.,2.3,3
63,2,The updated CDC isolation guidelines (5-day rule) aren't incorporated into transmission rates.,2.3,3
64,2,The model omits the heatwave effect—outdoor transmission dropped 40% during extreme temperatures.,2.3,3
65,2,No adjustment for the new Omicron subvariant's immune evasion despite seroprevalence data.,2.3,3
66,2,"The curve assumes constant hospitalization rates, but triage protocols changed in high-burden regions.",2.3,3
67,2,School winter breaks reduced child cases by 15% historically—this seasonal pattern is missing.,2.3,3
68,2,The graph doesn't account for the 20% PCR testing decline due to at-home test underreporting.,2.3,3
69,2,"Vaccine mandate for healthcare workers should lower nosocomial transmission, but the curve is unchanged.",2.3,3
70,3,Hospitalizations are peaking 5 days before cases—this contradicts the typical 7-10 day lag.,3.1,1
71,3,"The model projects 180-day duration, but wastewater data suggests circulation beyond 240 days.",3.1,1
72,3,Deaths are declining while ICU admissions rise—this temporal inversion is implausible.,3.1,1
73,3,The second wave starts exactly 90 days post-peak; real inter-wave intervals vary by 20-150 days.,3.1,1
74,3,The epidemic's start date is miscalculated—serology shows community spread 3 weeks earlier.,3.1,1
75,3,The curve shows simultaneous peaks across all regions; geographic spread should create 2-4 week offsets.,3.1,1
76,3,Testing positivity peaks 2 weeks after case peak—this contradicts lead indicator theory.,3.1,1
77,3,The model assumes fixed serial interval; variant evolution shortened it from 6 to 4 days mid-wave.,3.1,1
78,3,No seasonal ramp-up in cases despite 20% higher indoor mobility during winter months.,3.1,1
79,3,The projection shows zero cases by Day 100; endemicity would maintain baseline transmission indefinitely.,3.1,1
80,3,The modeled 5% CFR contradicts the 1.2% rate from age-adjusted seroprevalence studies.,3.2,2
81,3,The forecast assumes 80% vaccine efficacy against infection; real-world data shows 50% for current variants.,3.2,2
82,3,Daily cases are overestimated—wastewater viral load suggests 30% lower community prevalence.,3.2,2
83,3,The R0=3.5 assumption ignores that Delta's R0 was 6 in low-masking populations.,3.2,2
84,3,Pediatric cases comprise 5% in the model but 15% in ER syndromic surveillance.,3.2,2
85,3,The 70% asymptomatic rate is outdated—recent studies show 40% with Omicron sublineages.,3.2,2
86,3,Projected deaths are 2x higher than expected given current ventilator inventory limits.,3.2,2
87,3,The model uses 2019 population data despite 3% demographic shifts in high-risk age groups.,3.2,2
88,3,Reinfection rate is set at 1%/month but is actually 5% for unboosted individuals.,3.2,2
89,3,The curve assumes 100% test sensitivity; 70% is more realistic with rapid antigen test dominance.,3.2,2
90,4,Peak timing is miscalculated—Google mobility data predicts a 2-week later surge.,4.1,1
91,4,The model ignores that prior BA.1 infection delays the BA.5 peak by 6-8 weeks.,4.1,1
92,4,The peak arrives during harvest season when migrant worker mobility increases transmission.,4.1,1
93,4,Holiday gatherings will accelerate spread—the peak should move 10 days earlier.,4.1,1
94,4,The projected peak coincides with school exams when attendance drops 30%—this will flatten it.,4.1,1
95,4,"Peak is too early given current doubling time of 14 days (should be Day 75, not Day 50).",4.1,1
96,4,The curve doesn't account for the 10-day delay from policy announcement to enforcement.,4.1,1
97,4,Peak timing assumes uniform vaccination; rural areas with 20% lower coverage will peak later.,4.1,1
98,4,"The model overlooks that heatwaves suppress outdoor transmission, pushing the peak into fall.",4.1,1
99,4,The peak aligns with a national holiday—testing artifacts will artificially depress case counts.,4.1,1
100,4,Peak hospitalizations exceed ICU bed capacity by 200%—this is unsustainable in reality.,4.2,2
101,4,The maximum daily cases (50K) contradicts wastewater-based estimates of 120K viral shedders.,4.2,2
102,4,Peak deaths are under-projected given the 40% increase in excess mortality in comparable regions.,4.2,2
103,4,The model shows 80% peak test positivity; lab saturation would cap detectable cases at 60%.,4.2,2
104,4,Peak pediatric cases are 50% lower than school-based surveillance trends suggest.,4.2,2
105,4,"The curve's peak height assumes constant testing effort, but capacity dropped 30% during surges.",4.2,2
106,4,Maximum ventilator use exceeds manufacturing limits by 3x—adjust the severe case estimates.,4.2,2
107,4,Peak transmissibility (Rt=4) is biologically implausible given the variant's known R0 of 2.5.,4.2,2
108,4,The projected peak ignores that 40% of the population has hybrid immunity from infection+vaccination.,4.2,2
109,4,Peak cases align with a testing backlog period—true incidence was likely 20% higher.,4.2,2
0,1,The infection curve is too steep; real-world transmission shows a more gradual incline.,1.1,1
1,1,The peak is too narrow—superspreading events would create a wider distribution.,1.1,1
2,1,The descent post-peak is too abrupt; residual transmission should prolong the tail.,1.1,1
3,1,The curve assumes homogeneous mixing; clustering effects would flatten the peak.,1.1,1
4,1,Secondary waves are missing; immunity waning should cause recurrent spikes.,1.1,1
5,1,The initial exponential phase is underestimated; early R0 is higher in practice.,1.1,1
6,1,The curve is symmetric; real epidemics have slower declines due to interventions.,1.1,1
7,1,Household transmission isn't modeled—expect a steeper initial rise.,1.1,1
8,1,"The graph ignores seasonality effects, which would modulate the curve.",1.1,1
9,1,"Asymptomatic cases are omitted, leading to an undercount in early phases.",1.1,1
10,1,Susceptible depletion is too rapid; herd immunity thresholds are reached unrealistically fast.,1.2,2
11,1,"The curve drops to zero, ignoring residual susceptible pockets in populations.",1.2,2
12,1,Linear decline is unrealistic; depletion slows as contact rates decrease.,1.2,2
13,1,Age-stratified susceptibility isn't reflected—children remain susceptible longer.,1.2,2
14,1,The model overestimates cross-immunity from other pathogens.,1.2,2
15,1,No accounting for demographic turnover (births/migrations) replenishing susceptibles.,1.2,2
16,1,The curve assumes uniform immunity acquisition; geographic heterogeneity would stagger depletion.,1.2,2
17,1,Vaccine hesitancy isn't modeled—susceptible pools persist longer.,1.2,2
18,1,The decline assumes perfect vaccine efficacy; leakage infections prolong depletion.,1.2,2
19,1,"Behavioral adaptation (e.g., voluntary distancing) slows susceptible depletion unmodeled here.",1.2,2
20,1,Recovery rates are overestimated early on; severe cases take weeks to resolve.,1.3,3
21,1,"The curve lacks reinfections, causing overestimation of cumulative recoveries.",1.3,3
22,1,Plateau occurs too soon; long-term immunity isn't universal.,1.3,3
23,1,Recovery lag post-infection isn't aligned with empirical hospitalization durations.,1.3,3
24,1,The graph ignores partial immunity leading to slower recovery accrual.,1.3,3
25,1,No distinction between mild/severe cases—recovery trajectories should bifurcate.,1.3,3
26,1,Reinfection waves aren't captured; recoveries should dip periodically.,1.3,3
27,1,The curve assumes constant recovery rates; healthcare strain delays them during peaks.,1.3,3
28,1,"Asymptomatic recoveries are missing, flattening the true curve.",1.3,3
29,1,Vaccine-boosted recoveries aren't separated from natural immunity.,1.3,3
30,1,The fatality curve is too front-loaded; mortality typically lags infections by 2–3 weeks.,1.4,4
31,1,"Long COVID fatalities are omitted, truncating the tail.",1.4,4
32,1,The decline assumes perfect healthcare access; real-world fatalities persist post-peak.,1.4,4
33,1,Age-specific mortality isn't reflected—older cohorts prolong the tail.,1.4,4
34,1,The curve ignores variants with higher lethality causing secondary spikes.,1.4,4
35,1,Underreporting isn't factored in; true deaths are likely 20–30% higher.,1.4,4
36,1,"Healthcare collapse during peaks isn't modeled, which would steepen the curve.",1.4,4
37,1,"The graph lacks seasonal mortality effects (e.g., winter surge in fatalities).",1.4,4
38,1,"Non-COVID excess deaths (e.g., delayed care) aren't included.",1.4,4
39,1,The cumulative curve plateaus too early; reporting delays extend fatalities.,1.4,4
40,2,School closures' impact appears instantaneously; behavioral shifts take 10–14 days.,2.1,1
41,2,Vaccine rollout effects are modeled immediately; immune response requires 2–3 weeks.,2.1,1
42,2,"Travel bans show abrupt efficacy, but imported cases trickle in for weeks.",2.1,1
43,2,Lockdown compliance isn't immediate—curve suppression should lag by 14 days.,2.1,1
44,2,"Mask mandates reduce transmission gradually, not as a step function.",2.1,1
45,2,Testing ramp-up effects are delayed; case detection improves over 3 weeks.,2.1,1
46,2,"Antiviral stockpiling shows instant benefit, but distribution takes time.",2.1,1
47,2,Contact tracing's impact is oversimplified; it scales nonlinearly over weeks.,2.1,1
48,2,Quarantine fatigue isn't modeled—effectiveness wanes after 4–6 weeks.,2.1,1
49,2,Border controls' effect is overestimated in the first week; leaks persist.,2.1,1
50,2,Curve suppression from lockdowns is understated—Rt should drop below 0.8.,2.2,2
51,2,Vaccine efficacy is overrepresented; breakthrough infections flatten the curve less.,2.2,2
